actor_loss,collection_time,critic_loss,episode,episode_length,episode_reward,episodes_this_round,fps,frame,gpu_memory_allocated,gpu_memory_reserved,particles_transferred,physics_reward,policy_ratio,step,success_rate,total_time,update_time
0.0,0.024892568588256836,1.2750895174787336e-17,2690.0,1.0,0.0,10.0,142.35351615530817,2690,0.01805877685546875,0.0234375,0.0,0.0,1.0,2690.0,0.0,19.629398822784424,0.03685164451599121
0.0,0.02542567253112793,1.1939437611317716e-17,2700.0,1.0,0.0,10.0,143.1615451042232,2700,0.01805877685546875,0.0234375,0.0,0.0,1.0,2700.0,0.0,19.6992506980896,0.03600907325744629
0.0,0.0248715877532959,8.955848757909169e-18,2710.0,1.0,0.0,10.0,142.86068516386575,2710,0.01805877685546875,0.0234375,0.0,0.0,1.0,2710.0,0.0,19.76924967765808,0.03625321388244629
0.0,0.02509903907775879,7.65988834861009e-18,2720.0,1.0,0.0,10.0,143.91803374314173,2720,0.01805877685546875,0.0234375,0.0,0.0,1.0,2720.0,0.0,19.838733911514282,0.03615856170654297
0.0,0.025117874145507812,8.552661075016122e-18,2730.0,1.0,0.0,10.0,145.6102759937511,2730,0.01805877685546875,0.0234375,0.0,0.0,1.0,2730.0,0.0,19.907411575317383,0.03540372848510742
0.0,0.024351119995117188,7.321752796066172e-19,2740.0,1.0,0.0,10.0,147.2724272206012,2740,0.01805877685546875,0.0234375,0.0,0.0,1.0,2740.0,0.0,19.975313663482666,0.035162925720214844
0.0,0.02510523796081543,7.775762455794477e-19,2750.0,1.0,0.0,10.0,147.63269788528146,2750,0.01805877685546875,0.0234375,0.0,0.0,1.0,2750.0,0.0,20.043050289154053,0.034566402435302734
0.0,0.024787425994873047,6.098637220230962e-19,2760.0,1.0,0.0,10.0,147.75283313312644,2760,0.01805877685546875,0.0234375,0.0,0.0,1.0,2760.0,0.0,20.11073136329651,0.03458046913146973
0.0,0.02463698387145996,7.775762455794477e-19,2770.0,1.0,0.0,10.0,148.16412031721921,2770,0.01805877685546875,0.0234375,0.0,0.0,1.0,2770.0,0.0,20.178224802017212,0.034523963928222656
0.0,0.024468660354614258,7.650401579600841e-19,2780.0,1.0,0.0,10.0,148.3942458057075,2780,0.01805877685546875,0.0234375,0.0,0.0,1.0,2780.0,0.0,20.24561309814453,0.03476738929748535
0.0,0.024706602096557617,7.775762455794477e-19,2790.0,1.0,0.0,10.0,147.54025931997103,2790,0.01805877685546875,0.0234375,0.0,0.0,1.0,2790.0,0.0,20.313392162322998,0.0348818302154541
0.0,0.024825096130371094,6.098637220230962e-19,2800.0,1.0,0.0,10.0,146.41797661810858,2800,0.01805877685546875,0.0234375,0.0,0.0,1.0,2800.0,0.0,20.38169026374817,0.03513789176940918
0.0,0.025322437286376953,7.775762455794477e-19,2810.0,1.0,0.0,10.0,143.93038035496136,2810,0.01805877685546875,0.0234375,0.0,0.0,1.0,2810.0,0.0,20.45116877555847,0.035179853439331055
0.0,0.02490973472595215,7.775762455794477e-19,2820.0,1.0,0.0,10.0,147.9686303839356,2820,0.01805877685546875,0.0234375,0.0,0.0,1.0,2820.0,0.0,20.51875138282776,0.03438615798950195
0.0,0.02491617202758789,7.775762455794477e-19,2830.0,1.0,0.0,10.0,147.01947849373792,2830,0.01805877685546875,0.0234375,0.0,0.0,1.0,2830.0,0.0,20.586770057678223,0.03477287292480469
0.0,0.024773359298706055,6.098637220230962e-19,2840.0,1.0,0.0,10.0,147.2310700332422,2840,0.01805877685546875,0.0234375,0.0,0.0,1.0,2840.0,0.0,20.654690980911255,0.034906625747680664
0.0,0.02490401268005371,7.775762455794477e-19,2850.0,1.0,0.0,10.0,147.30811646120887,2850,0.01805877685546875,0.0234375,0.0,0.0,1.0,2850.0,0.0,20.72257661819458,0.03454947471618652
0.0,0.024225473403930664,7.775762455794477e-19,2860.0,1.0,0.0,10.0,148.3349424775162,2860,0.01805877685546875,0.0234375,0.0,0.0,1.0,2860.0,0.0,20.789992094039917,0.03457188606262207
0.0,0.02433156967163086,7.775762455794477e-19,2870.0,1.0,0.0,10.0,148.26101095793567,2870,0.01805877685546875,0.0234375,0.0,0.0,1.0,2870.0,0.0,20.857441186904907,0.03447127342224121
0.0,0.02592182159423828,6.098637220230962e-19,2880.0,1.0,0.0,10.0,144.4155450654712,2880,0.01805877685546875,0.0234375,0.0,0.0,1.0,2880.0,0.0,20.92668604850769,0.03482985496520996
0.0,0.024191856384277344,3.2404092430160513e-18,2890.0,1.0,0.0,10.0,148.8946949903442,2890,0.01805877685546875,0.0234375,0.0,0.0,1.0,2890.0,0.0,20.99384832382202,0.034622907638549805
0.0,0.024561643600463867,3.0428811597163486e-18,2900.0,1.0,0.0,10.0,145.28998735646118,2900,0.01805877685546875,0.0234375,0.0,0.0,1.0,2900.0,0.0,21.062677145004272,0.03590536117553711
0.0,0.0248260498046875,3.4897757426877174e-18,2910.0,1.0,0.0,10.0,144.5519180862906,2910,0.01805877685546875,0.0234375,0.0,0.0,1.0,2910.0,0.0,21.131856679916382,0.03506660461425781
0.0,0.025139808654785156,3.042542346537447e-18,2920.0,1.0,0.0,10.0,144.4627985313669,2920,0.01805877685546875,0.0234375,0.0,0.0,1.0,2920.0,0.0,21.20107913017273,0.035384178161621094
0.0,0.025041580200195312,3.042203533358545e-18,2930.0,1.0,0.0,10.0,145.45474722393692,2930,0.01805877685546875,0.0234375,0.0,0.0,1.0,2930.0,0.0,21.269829750061035,0.03496813774108887
0.0,0.024903297424316406,4.8202950962347725e-18,2940.0,1.0,0.0,10.0,145.78944441354764,2940,0.01805877685546875,0.0234375,0.0,0.0,1.0,2940.0,0.0,21.338422536849976,0.03536367416381836
0.0,0.025110721588134766,4.558392508943743e-18,2950.0,1.0,0.0,10.0,146.42206574900595,2950,0.01805877685546875,0.0234375,0.0,0.0,1.0,2950.0,0.0,21.406718730926514,0.03461480140686035
0.0,0.024399995803833008,3.0953294398103346e-17,2960.0,1.0,0.0,10.0,145.86498902788065,2960,0.01805877685546875,0.0234375,0.0,0.0,1.0,2960.0,0.0,21.475275993347168,0.03562808036804199
0.0,0.024579763412475586,1.5313000433642144e-17,2970.0,1.0,0.0,10.0,147.24140715231044,2970,0.01805877685546875,0.0234375,0.0,0.0,1.0,2970.0,0.0,21.543192148208618,0.03519868850708008
0.0,0.025548696517944336,5.678170065213928e-18,2980.0,1.0,0.0,10.0,142.75614429782613,2980,0.01805877685546875,0.0234375,0.0,0.0,1.0,2980.0,0.0,21.613242626190186,0.03559613227844238
0.0,0.024797677993774414,3.9461570946683346e-18,2990.0,1.0,0.0,10.0,144.46827198297092,2990,0.01805877685546875,0.0234375,0.0,0.0,1.0,2990.0,0.0,21.682462215423584,0.035184383392333984
0.0,0.02460169792175293,7.748318588303438e-18,3000.0,1.0,0.0,10.0,146.6083631317527,3000,0.01805877685546875,0.0234375,0.0,0.0,1.0,3000.0,0.0,21.75067162513733,0.03494834899902344
0.0,0.025033950805664062,5.101171221544298e-18,3010.0,1.0,0.0,10.0,144.694039479222,3010,0.01805877685546875,0.0234375,0.0,0.0,1.0,3010.0,0.0,21.819783687591553,0.03490924835205078
0.0,0.02534317970275879,2.5301551760843754e-17,3020.0,1.0,0.0,10.0,143.96199733651852,3020,0.01805877685546875,0.0234375,0.0,0.0,1.0,3020.0,0.0,21.889246702194214,0.03577566146850586
0.0,0.025260448455810547,4.197048253645058e-17,3030.0,1.0,0.0,10.0,142.83538682631468,3030,0.01805877685546875,0.0234375,0.0,0.0,1.0,3030.0,0.0,21.95925807952881,0.03598737716674805
0.0,0.02461099624633789,1.7608493602019187e-16,3040.0,1.0,0.0,10.0,145.16628537609324,3040,0.01805877685546875,0.0234375,0.0,0.0,1.0,3040.0,0.0,22.028145790100098,0.03583240509033203
0.0,0.024912357330322266,1.0503615121768007e-16,3050.0,1.0,0.0,10.0,143.97632835482753,3050,0.01805877685546875,0.0234375,0.0,0.0,1.0,3050.0,0.0,22.097602128982544,0.03575491905212402
0.0,0.02495098114013672,1.4430561509192613e-16,3060.0,1.0,0.0,10.0,147.1907691335886,3060,0.01805877685546875,0.0234375,0.0,0.0,1.0,3060.0,0.0,22.165541648864746,0.034986019134521484
0.0,0.024638652801513672,1.3507783487663045e-15,3070.0,1.0,0.0,10.0,147.65244696655003,3070,0.01805877685546875,0.0234375,0.0,0.0,1.0,3070.0,0.0,22.23326873779297,0.03487753868103027
0.0,0.024317264556884766,1.7070535523328045e-14,3080.0,1.0,0.0,10.0,146.88715653519924,3080,0.01805877685546875,0.0234375,0.0,0.0,1.0,3080.0,0.0,22.30134892463684,0.03510785102844238
0.0,0.024686574935913086,4.678384212691324e-15,3090.0,1.0,0.0,10.0,147.66752218901058,3090,0.01805877685546875,0.0234375,0.0,0.0,1.0,3090.0,0.0,22.36906886100769,0.034482717514038086
0.0,0.02459549903869629,2.283509735874446e-14,3100.0,1.0,0.0,10.0,146.78280588908447,3100,0.01805877685546875,0.0234375,0.0,0.0,1.0,3100.0,0.0,22.43719744682312,0.03501415252685547
0.0,0.02479100227355957,7.394414670413435e-16,3110.0,1.0,0.0,10.0,144.32063422153712,3110,0.01805877685546875,0.0234375,0.0,0.0,1.0,3110.0,0.0,22.50648808479309,0.03535318374633789
0.0,0.02429938316345215,2.020898639404356e-16,3120.0,1.0,0.0,10.0,147.6415323474851,3120,0.01805877685546875,0.0234375,0.0,0.0,1.0,3120.0,0.0,22.574220418930054,0.034888267517089844
0.0,0.02434849739074707,7.532460712025152e-17,3130.0,1.0,0.0,10.0,148.6698662280857,3130,0.01805877685546875,0.0234375,0.0,0.0,1.0,3130.0,0.0,22.641484022140503,0.03434252738952637
0.0,0.024227619171142578,2.1085021749411847e-17,3140.0,1.0,0.0,10.0,146.68014226313085,3140,0.01805877685546875,0.0234375,0.0,0.0,1.0,3140.0,0.0,22.709660530090332,0.03537464141845703
0.0,0.024660110473632812,7.51829832114706e-17,3150.0,1.0,0.0,10.0,146.53051100296602,3150,0.01805877685546875,0.0234375,0.0,0.0,1.0,3150.0,0.0,22.7779061794281,0.03550553321838379
0.0,0.024693727493286133,5.315639963789087e-17,3160.0,1.0,0.0,10.0,147.25433059255568,3160,0.01805877685546875,0.0234375,0.0,0.0,1.0,3160.0,0.0,22.845816612243652,0.035063982009887695
0.0,0.024669408798217773,6.426642258725717e-17,3170.0,1.0,0.0,10.0,147.38420777066796,3170,0.01805877685546875,0.0234375,0.0,0.0,1.0,3170.0,0.0,22.91366720199585,0.03496813774108887
0.0,0.02455735206604004,3.921406791949564e-16,3180.0,1.0,0.0,10.0,145.88984966851945,3180,0.01805877685546875,0.0234375,0.0,0.0,1.0,3180.0,0.0,22.98221254348755,0.03556108474731445
0.0,0.025059223175048828,1.8248139002467744e-17,3190.0,1.0,0.0,10.0,145.49612177219055,3190,0.01805877685546875,0.0234375,0.0,0.0,1.0,3190.0,0.0,23.050944089889526,0.03498983383178711
0.0,0.02434992790222168,8.110509876549377e-18,3200.0,1.0,0.0,10.0,146.8557843470223,3200,0.01805877685546875,0.0234375,0.0,0.0,1.0,3200.0,0.0,23.119038820266724,0.0351102352142334
0.0,0.025011777877807617,1.1519648082658485e-18,3210.0,1.0,0.0,10.0,139.67092797511813,3210,0.01805877685546875,0.0234375,0.0,0.0,1.0,3210.0,0.0,23.19063639640808,0.037026405334472656
0.0,0.025300025939941406,1.4361613027286114e-17,3220.0,1.0,0.0,10.0,143.90272688597034,3220,0.01805877685546875,0.0234375,0.0,0.0,1.0,3220.0,0.0,23.26012873649597,0.03567051887512207
0.0,0.02420639991760254,9.384108616040942e-18,3230.0,1.0,0.0,10.0,145.37609960001942,3230,0.01805877685546875,0.0234375,0.0,0.0,1.0,3230.0,0.0,23.328916549682617,0.0359196662902832
0.0,0.02599191665649414,1.658083934909238e-17,3240.0,1.0,0.0,10.0,139.92860621993287,3240,0.01805877685546875,0.0234375,0.0,0.0,1.0,3240.0,0.0,23.400382041931152,0.03639030456542969
0.0,0.024782657623291016,5.0787756704188945e-17,3250.0,1.0,0.0,10.0,144.9791223073307,3250,0.01805877685546875,0.0234375,0.0,0.0,1.0,3250.0,0.0,23.469358205795288,0.035823822021484375
0.0,0.024724721908569336,1.1775858608543964e-16,3260.0,1.0,0.0,10.0,141.46527707511214,3260,0.01805877685546875,0.0234375,0.0,0.0,1.0,3260.0,0.0,23.54004740715027,0.036936283111572266
0.0,0.024917125701904297,6.797032825901078e-17,3270.0,1.0,0.0,10.0,142.03102512961001,3270,0.01805877685546875,0.0234375,0.0,0.0,1.0,3270.0,0.0,23.61045503616333,0.03653240203857422
0.0,0.025703907012939453,4.8304357746793e-16,3280.0,1.0,0.0,10.0,140.98974755453966,3280,0.01805877685546875,0.0234375,0.0,0.0,1.0,3280.0,0.0,23.68138289451599,0.036393165588378906
0.0,0.025058507919311523,6.985243546780983e-17,3290.0,1.0,0.0,10.0,144.1936193619362,3290,0.01805877685546875,0.0234375,0.0,0.0,1.0,3290.0,0.0,23.750734567642212,0.03570246696472168
0.0,0.025011539459228516,3.0026301540628244e-17,3300.0,1.0,0.0,10.0,141.1050069470844,3300,0.01805877685546875,0.0234375,0.0,0.0,1.0,3300.0,0.0,23.82160449028015,0.03706002235412598
0.0,0.024662494659423828,7.234542283816869e-17,3310.0,1.0,0.0,10.0,143.13809401928162,3310,0.01805877685546875,0.0234375,0.0,0.0,1.0,3310.0,0.0,23.891467809677124,0.03565359115600586
0.0,0.0246734619140625,5.898195343592705e-17,3320.0,1.0,0.0,10.0,145.92233347481508,3320,0.01805877685546875,0.0234375,0.0,0.0,1.0,3320.0,0.0,23.95999836921692,0.03554391860961914
0.0,0.024989604949951172,9.704998577778761e-17,3330.0,1.0,0.0,10.0,146.78691542340792,3330,0.01805877685546875,0.0234375,0.0,0.0,1.0,3330.0,0.0,24.028124809265137,0.03490638732910156
0.0,0.02447342872619629,6.48627337821242e-17,3340.0,1.0,0.0,10.0,146.6211756809665,3340,0.01805877685546875,0.0234375,0.0,0.0,1.0,3340.0,0.0,24.096328496932983,0.03521323204040527
0.0,0.024623394012451172,6.891189008317866e-17,3350.0,1.0,0.0,10.0,146.58428160035788,3350,0.01805877685546875,0.0234375,0.0,0.0,1.0,3350.0,0.0,24.164548873901367,0.03493952751159668
0.0,0.025184154510498047,9.407080149570479e-17,3360.0,1.0,0.0,10.0,146.01275517308602,3360,0.01805877685546875,0.0234375,0.0,0.0,1.0,3360.0,0.0,24.233036756515503,0.034664154052734375
0.0,0.024196863174438477,2.942711043374055e-16,3370.0,1.0,0.0,10.0,147.28277014807975,3370,0.01805877685546875,0.0234375,0.0,0.0,1.0,3370.0,0.0,24.300933599472046,0.03480648994445801
0.0,0.025157690048217773,2.1427900686460387e-17,3380.0,1.0,0.0,10.0,142.20100625177992,3380,0.01805877685546875,0.0234375,0.0,0.0,1.0,3380.0,0.0,24.371257305145264,0.03641939163208008
0.0,0.024379968643188477,1.011255695067964e-17,3390.0,1.0,0.0,10.0,145.66994984926995,3390,0.01805877685546875,0.0234375,0.0,0.0,1.0,3390.0,0.0,24.439906120300293,0.03556561470031738
0.0,0.024358272552490234,3.8853062477375854e-17,3400.0,1.0,0.0,10.0,145.82948852119313,3400,0.01805877685546875,0.0234375,0.0,0.0,1.0,3400.0,0.0,24.508479833602905,0.0355989933013916
0.0,0.024184703826904297,1.11879499805137e-17,3410.0,1.0,0.0,10.0,145.3433548525707,3410,0.01805877685546875,0.0234375,0.0,0.0,1.0,3410.0,0.0,24.577282905578613,0.03525829315185547
0.0,0.024411678314208984,8.907059660147321e-18,3420.0,1.0,0.0,10.0,147.1726925668089,3420,0.01805877685546875,0.0234375,0.0,0.0,1.0,3420.0,0.0,24.645231008529663,0.03482246398925781
0.0,0.024932146072387695,3.728808440402881e-17,3430.0,1.0,0.0,10.0,142.392661572045,3430,0.01805877685546875,0.0234375,0.0,0.0,1.0,3430.0,0.0,24.7154598236084,0.03657865524291992
0.0,0.02452397346496582,7.429529268274809e-17,3440.0,1.0,0.0,10.0,146.47166464121582,3440,0.01805877685546875,0.0234375,0.0,0.0,1.0,3440.0,0.0,24.783733129501343,0.0352473258972168
0.0,0.025092601776123047,3.869449790964985e-17,3450.0,1.0,0.0,10.0,146.5366542174273,3450,0.01805877685546875,0.0234375,0.0,0.0,1.0,3450.0,0.0,24.851975917816162,0.0348658561706543
0.0,0.024272441864013672,5.085009832910686e-17,3460.0,1.0,0.0,10.0,148.2788316729476,3460,0.01805877685546875,0.0234375,0.0,0.0,1.0,3460.0,0.0,24.919416904449463,0.034834861755371094
0.0,0.024771690368652344,2.798291925867197e-17,3470.0,1.0,0.0,10.0,144.9786211783412,3470,0.01805877685546875,0.0234375,0.0,0.0,1.0,3470.0,0.0,24.9883930683136,0.03544187545776367
0.0,0.024355173110961914,4.1550015381433546e-17,3480.0,1.0,0.0,10.0,146.5033846325805,3480,0.01805877685546875,0.0234375,0.0,0.0,1.0,3480.0,0.0,25.05665159225464,0.03545355796813965
0.0,0.025279998779296875,1.724660724563426e-17,3490.0,1.0,0.0,10.0,144.1158340692077,3490,0.01805877685546875,0.0234375,0.0,0.0,1.0,3490.0,0.0,25.126040935516357,0.036004066467285156
0.0,0.024678468704223633,1.621458230269962e-16,3500.0,1.0,0.0,10.0,146.11499538415984,3500,0.01805877685546875,0.0234375,0.0,0.0,1.0,3500.0,0.0,25.194480657577515,0.03561544418334961
0.0,0.02489948272705078,1.973516293961308e-15,3510.0,1.0,0.0,10.0,144.5021170747505,3510,0.01805877685546875,0.0234375,0.0,0.0,1.0,3510.0,0.0,25.26368474960327,0.0351262092590332
0.0,0.024657249450683594,3.5991175317828805e-15,3520.0,1.0,0.0,10.0,146.48547649731603,3520,0.01805877685546875,0.0234375,0.0,0.0,1.0,3520.0,0.0,25.331951379776,0.03507804870605469
0.0,0.024550199508666992,4.880968980842281e-10,3530.0,1.0,0.0,10.0,145.31314202169492,3530,0.01805877685546875,0.0234375,0.0,0.0,1.0,3530.0,0.0,25.400768756866455,0.03553318977355957
0.001385071931872517,0.02440667152404785,4.263794845407176e-05,3540.0,1.0,0.0,10.0,146.92626195397065,3540,0.01805877685546875,0.0234375,0.0,0.0,0.9518876850605011,3540.0,0.0,25.468830823898315,0.03549551963806152
0.019990934431552886,0.02479386329650879,2.404949850642879e-05,3550.0,1.0,0.0,10.0,145.13463947348387,3550,0.01805877685546875,0.0234375,0.0,0.0,0.7819435477256775,3550.0,0.0,25.53773260116577,0.035416364669799805
0.0,0.024411439895629883,7.257585538411604e-06,3560.0,1.0,0.0,10.0,145.86752543976183,3560,0.01805877685546875,0.0234375,0.0,0.0,1.0227439165115357,3560.0,0.0,25.606310606002808,0.03553891181945801
0.0,0.02429962158203125,2.9086781182741107e-06,3570.0,1.0,0.0,10.0,145.05332761554317,3570,0.01805877685546875,0.0234375,0.0,0.0,0.9700949788093567,3570.0,0.0,25.675251245498657,0.036043405532836914
0.0,0.025294780731201172,8.61937109597477e-07,3580.0,1.0,0.0,10.0,144.9245196311154,3580,0.01805877685546875,0.0234375,0.0,0.0,0.9971633851528168,3580.0,0.0,25.744253396987915,0.03520345687866211
0.0,0.024260520935058594,3.1322808620171115e-07,3590.0,1.0,0.0,10.0,147.33243642929153,3590,0.01805877685546875,0.0234375,0.0,0.0,1.0009777545928955,3590.0,0.0,25.812127590179443,0.03508448600769043
0.005648884689435363,0.02545452117919922,1.2028828848542618e-07,3600.0,1.0,0.0,10.0,142.92153515362781,3600,0.01805877685546875,0.0234375,0.0,0.0,0.9761197984218597,3600.0,0.0,25.882096529006958,0.03603076934814453
0.0,0.025074243545532227,3.473922888658221e-08,3610.0,1.0,0.0,10.0,143.6041551113759,3610,0.01805877685546875,0.0234375,0.0,0.0,1.01503529548645,3610.0,0.0,25.951733112335205,0.03551530838012695
0.0014116854290477931,0.024679899215698242,1.4706343498538388e-08,3620.0,1.0,0.0,10.0,147.67116149702497,3620,0.01805877685546875,0.0234375,0.0,0.0,0.9686026930809021,3620.0,0.0,26.019451141357422,0.034816741943359375
0.0,0.024590492248535156,4.619615182456603e-09,3630.0,1.0,0.0,10.0,147.1876699782077,3630,0.01805877685546875,0.0234375,0.0,0.0,1.0059909343719482,3630.0,0.0,26.0873920917511,0.03499484062194824
0.0,0.025236845016479492,1.6303569667919238e-09,3640.0,1.0,0.0,10.0,145.54812560510527,3640,0.01805877685546875,0.0234375,0.0,0.0,0.9876983940601349,3640.0,0.0,26.15609836578369,0.03524637222290039
0.0,0.024491310119628906,6.212919879955425e-10,3650.0,1.0,0.0,10.0,147.66284334227555,3650,0.01805877685546875,0.0234375,0.0,0.0,0.9998568058013916,3650.0,0.0,26.22382092475891,0.034731388092041016
0.0,0.024402379989624023,1.8624370481164915e-10,3660.0,1.0,0.0,10.0,147.6093176467276,3660,0.01805877685546875,0.0234375,0.0,0.0,1.0015241980552674,3660.0,0.0,26.2915678024292,0.035245418548583984
0.0,0.02481865882873535,7.912615088698835e-11,3670.0,1.0,0.0,10.0,146.2556184378912,3670,0.01805877685546875,0.0234375,0.0,0.0,0.999797910451889,3670.0,0.0,26.359941720962524,0.03483438491821289
0.0,0.024731874465942383,2.2361419747124466e-11,3680.0,1.0,0.0,10.0,145.29552367029936,3680,0.01805877685546875,0.0234375,0.0,0.0,0.9996909022331237,3680.0,0.0,26.428767681121826,0.03540468215942383
0.0,0.024271726608276367,9.612937610639291e-12,3690.0,1.0,0.0,10.0,148.70939949724692,3690,0.01805877685546875,0.0234375,0.0,0.0,1.0000194430351257,3690.0,0.0,26.496013879776,0.03440046310424805
0.0,0.024160385131835938,2.6318959002197968e-12,3700.0,1.0,0.0,10.0,149.6463905865899,3700,0.01805877685546875,0.0234375,0.0,0.0,1.0000061511993408,3700.0,0.0,26.562838792800903,0.034677982330322266
0.0,0.024621248245239258,1.1053165357950224e-12,3710.0,1.0,0.0,10.0,147.21608378845102,3710,0.01805877685546875,0.0234375,0.0,0.0,1.000005179643631,3710.0,0.0,26.63076663017273,0.03468060493469238
0.0,0.024644851684570312,3.0403840862590523e-13,3720.0,1.0,0.0,10.0,145.9421353885767,3720,0.01805877685546875,0.0234375,0.0,0.0,1.0000003457069397,3720.0,0.0,26.69928765296936,0.035555124282836914
0.0,0.023849964141845703,1.1558228036302676e-13,3730.0,1.0,0.0,10.0,148.95021502817917,3730,0.01805877685546875,0.0234375,0.0,0.0,1.000000250339508,3730.0,0.0,26.766424894332886,0.03440976142883301
0.0,0.024596214294433594,3.042798582474321e-14,3740.0,1.0,0.0,10.0,144.8684569553579,3740,0.01805877685546875,0.0234375,0.0,0.0,1.0,3740.0,0.0,26.835453271865845,0.03575921058654785
0.0,0.024580001831054688,1.4283994654944696e-14,3750.0,1.0,0.0,10.0,145.58399455748312,3750,0.01805877685546875,0.0234375,0.0,0.0,0.9999998807907104,3750.0,0.0,26.9041428565979,0.03564167022705078
0.0,0.024227142333984375,2.998273016582148e-15,3760.0,1.0,0.0,10.0,147.55998367599668,3760,0.01805877685546875,0.0234375,0.0,0.0,1.0,3760.0,0.0,26.971912384033203,0.03518390655517578
0.0,0.024264097213745117,7.3882414942938455e-16,3770.0,1.0,0.0,10.0,148.42207697996767,3770,0.01805877685546875,0.0234375,0.0,0.0,1.0,3770.0,0.0,27.03928828239441,0.034507036209106445
0.0,0.024793624877929688,1.8262707969160519e-16,3780.0,1.0,0.0,10.0,144.97962343978458,3780,0.01805877685546875,0.0234375,0.0,0.0,1.0,3780.0,0.0,27.108264207839966,0.03612089157104492
0.0,0.024222612380981445,3.408054003936622e-17,3790.0,1.0,0.0,10.0,144.9786211783412,3790,0.01805877685546875,0.0234375,0.0,0.0,1.0,3790.0,0.0,27.17724061012268,0.035910844802856445
0.0,0.02394580841064453,5.946848916082992e-18,3800.0,1.0,0.0,10.0,150.14566008827668,3800,0.01805877685546875,0.0234375,0.0,0.0,1.0000000596046448,3800.0,0.0,27.24384331703186,0.03450894355773926
0.0,0.023957252502441406,1.2758010251544272e-17,3810.0,1.0,0.0,10.0,146.87224021710583,3810,0.01805877685546875,0.0234375,0.0,0.0,1.0,3810.0,0.0,27.311930179595947,0.035065412521362305
0.0,0.023845434188842773,1.1910299677932169e-17,3820.0,1.0,0.0,10.0,149.41449721426636,3820,0.01805877685546875,0.0234375,0.0,0.0,1.0,3820.0,0.0,27.3788583278656,0.03479766845703125
0.0,0.02456831932067871,3.1631598382264593e-18,3830.0,1.0,0.0,10.0,144.65860766697133,3830,0.01805877685546875,0.0234375,0.0,0.0,1.0,3830.0,0.0,27.4479877948761,0.036107778549194336
0.0,0.025132417678833008,7.745269269693322e-18,3840.0,1.0,0.0,10.0,142.67504830326286,3840,0.01805877685546875,0.0234375,0.0,0.0,1.0,3840.0,0.0,27.518078088760376,0.03612995147705078
0.0,0.024993896484375,1.5688066622686348e-17,3850.0,1.0,0.0,10.0,143.10732612730646,3850,0.01805877685546875,0.0234375,0.0,0.0,1.0,3850.0,0.0,27.587955951690674,0.03634285926818848
0.0,0.025579214096069336,1.6273196982649618e-18,3860.0,1.0,0.0,10.0,141.0599242622973,3860,0.01805877685546875,0.0234375,0.0,0.0,1.0,3860.0,0.0,27.65884828567505,0.03672170639038086
0.0,0.024951457977294922,1.9651164376299768e-19,3870.0,1.0,0.0,10.0,144.53498189136195,3870,0.01805877685546875,0.0234375,0.0,0.0,1.0,3870.0,0.0,27.728036165237427,0.03560805320739746
0.0,0.024518728256225586,1.4768527655147078e-17,3880.0,1.0,0.0,10.0,144.7195012128092,3880,0.01805877685546875,0.0234375,0.0,0.0,1.0,3880.0,0.0,27.797135829925537,0.03600358963012695
0.0,0.024594545364379883,9.984824382233692e-19,3890.0,1.0,0.0,10.0,144.62568661188715,3890,0.01805877685546875,0.0234375,0.0,0.0,1.0,3890.0,0.0,27.866281032562256,0.03596615791320801
0.0,0.024556398391723633,1.052218208397182e-17,3900.0,1.0,0.0,10.0,144.8394415418032,3900,0.01805877685546875,0.0234375,0.0,0.0,1.0,3900.0,0.0,27.93532395362854,0.03593158721923828
0.0,0.024364709854125977,2.1850061907371932e-17,3910.0,1.0,0.0,10.0,128.605191667331,3910,0.01805877685546875,0.0234375,0.0,0.0,1.0,3910.0,0.0,28.013081789016724,0.044188499450683594
0.0,0.024910688400268555,9.575199248941512e-18,3920.0,1.0,0.0,10.0,141.01107767822623,3920,0.01805877685546875,0.0234375,0.0,0.0,1.0,3920.0,0.0,28.083998680114746,0.035221099853515625
0.0,0.0250399112701416,1.3393623775163898e-17,3930.0,1.0,0.0,10.0,145.0322616338979,3930,0.01805877685546875,0.0234375,0.0,0.0,1.0,3930.0,0.0,28.152949333190918,0.035505056381225586
0.0,0.02871227264404297,2.097321340037428e-17,3940.0,1.0,0.0,10.0,135.53491047395005,3940,0.01805877685546875,0.0234375,0.0,0.0,1.0,3940.0,0.0,28.226731777191162,0.035988807678222656
0.0,0.029340028762817383,3.142831047492356e-18,3950.0,1.0,0.0,10.0,135.20766443593413,3950,0.01805877685546875,0.0234375,0.0,0.0,1.0,3950.0,0.0,28.300692558288574,0.03640103340148926
0.0,0.02402186393737793,3.0418647201796432e-18,3960.0,1.0,0.0,10.0,148.69516509852025,3960,0.01805877685546875,0.0234375,0.0,0.0,1.0,3960.0,0.0,28.367944717407227,0.03542137145996094
0.0,0.023970603942871094,3.078998644587272e-17,3970.0,1.0,0.0,10.0,148.27830747312342,3970,0.01805877685546875,0.0234375,0.0,0.0,1.0,3970.0,0.0,28.435386180877686,0.03574705123901367
0.0,0.024157285690307617,2.9623791484093e-17,3980.0,1.0,0.0,10.0,148.30190013506729,3980,0.01805877685546875,0.0234375,0.0,0.0,1.0,3980.0,0.0,28.502817153930664,0.035562992095947266
